,Unnamed: 0,GENuS_name,FAO_name,Protein,Carbohydrates,Vitamin C,Vitamin A,Folate,Calcium,Iron,Zinc,Potassium,Dietary Fiber,Copper,Sodium,Phosphorus,Thiamin,Riboflavin,Niacin,B6,Magnesium,servingSize
16,16,Oranges; Mandarines,"Tangerines, mandarins, clementines, satsumas",0.0028133172245245496,0.0030069411168519434,0.06487464800262274,0.009589203328530778,0.001231579109174628,0.0036273846947837813,0.0039045816127967403,0.00041265513899095324,0.0015578456944020979,0.0020888558313919814,0.0013693535372211291,0.00010745690213253088,0.0038842037712465884,0.008480910554947955,0.005074901460011025,0.01380033574971256,0.0010650834945545493,0.0005933753987936446,105.6
17,17,Beans; green,"Beans, green",0.016491943552371036,0.003957586020640433,0.04068480489581093,0.005440110596856891,0.003247739262066905,0.00846100920514312,0.01929046408560086,0.004136472509338427,0.0040026095886152285,0.007029298865840499,0.0022950489007392528,0.0011737945871964789,0.019135829897515947,0.017327585461215312,0.0920289526873413,0.006984710044124863,0.0013091767574578436,0.0024042540606043776,106.5609756097561
18,18,Bananas,Bananas,0.0056656722042255575,0.013433959926199019,0.019906264756755363,0.0061399012525349805,0.0008307876760242713,0.0012124630954863111,0.0066950909172172205,0.0012349081578947997,0.006301857533737873,0.003606820297899183,0.004792809425082936,0.00040240103674301085,0.0046615635244907465,0.006742761470792812,0.0061258974355327496,0.007868726518656506,0.0047089029847017655,0.0014176887244069587,132.56103448275863
19,19,Mushrooms and truffles,Mushrooms and truffles,0.008642544187626862,0.002150933743031619,0.002900845669233239,4.57451469011878e-05,0.0018375475420038237,0.0011077832672968602,0.011765575091937057,0.007159747907293396,0.004394031235662761,0.004117843693072672,0.016918713672841156,0.0008308208541824974,0.015317940288747337,0.009334733954238504,0.03016738617968062,0.018988591717314523,0.003332890466132417,0.0013789367949074934,88.40631346578365
20,20,Carrots and turnips,Carrots and turnips,0.003917011677082759,0.0018227246705207194,0.03507055531346189,0.0671360114256524,0.0008248382824038266,0.006055410801887333,0.010069075642314365,0.0012329264439392125,0.00279047943475813,0.002544421941134617,0.0009887398278485878,0.0017402838397155695,0.018439264309168982,0.005310701528084773,0.00910388798558935,0.005129374570887671,0.0014119901537460076,0.0003464299086816874,104.64305263157894
22,22,Maize,Maize,0.016535827024030322,0.010291431136362949,0.0006764596565049401,0.0019147829690712105,0.0008453801446315224,0.0015807205650515124,0.017705542327809357,0.005392047196179281,0.0016337848644588956,0.004763472794498858,0.0028893037495257355,0.0001995651833669058,0.027778505140485788,0.02058251973165836,0.008622924716933484,0.014677042495563463,0.0031396485782658207,0.004425746691557483,55.62197626654496
23,23,Sweet Potatoes,Sweet potatoes,0.004306359368090156,0.009257603426554415,0.03827980659423855,0.06922931056936166,0.002876205980410523,0.0041299989454517865,0.01220435581688287,0.0021849056987453207,0.004156005210478239,0.005461723640105538,0.005612743636181235,0.001151307930850085,0.00822995101851457,0.011124470686853998,0.005685012332706502,0.006755585794250636,0.004988455921660217,0.0019378337481936157,125.55652173913043
24,24,Lemons; Limes,Lemons and limes,0.004202117675260896,0.0037890460858673977,0.0919699279920428,0.0021489999453038113,0.0006796441790871396,0.007700160325073272,0.008526811909985095,0.0010762642002273082,0.004386853348918077,0.004246103788067491,0.011020207976463428,0.0002471929144167939,0.006702156500635912,0.007402731150938335,0.006065801698718671,0.007171347619429437,0.0012035277180974992,0.0007655457528288997,154.14337992376113
25,25,Plantains,Plantains and others,0.0031901431868635675,0.0032805549346390916,0.015333947292341213,0.007672492131453619,0.0006881998326899358,0.0007301281244081468,0.005784092898314929,0.00028054440586561746,0.0017491370121729035,0.0009983479969289048,0.0008203290682990143,4.905783157434896e-05,0.004812226362135595,0.016269178941090208,0.011598459787492119,0.004244207691264705,0.002102633076801864,0.000955398594764099,73.16666666666667
26,26,Pulses; nes,"Pulses, nes",0.02686783683220863,0.011686975775602704,0.0007685798867682521,6.0499000177860315e-05,0.007301750428542137,0.00786887897251232,0.022319755581558527,0.006415517304453872,0.0033297459859088175,0.01675271978616343,0.018547477751588454,0.0002790094158968246,0.024594384129282103,0.018827866516343925,0.0069996640292245465,0.005386509728215116,0.001785427209025449,0.007755611934721278,35.0
27,27,Pulses; nes,"Pulses,Total",0.02686783683220863,0.011686975775602704,0.0007685798867682521,6.0499000177860315e-05,0.007301750428542137,0.00786887897251232,0.022319755581558527,0.006415517304453872,0.0033297459859088175,0.01675271978616343,0.018547477751588454,0.0002790094158968246,0.024594384129282103,0.018827866516343925,0.0069996640292245465,0.005386509728215116,0.001785427209025449,0.007755611934721278,35.0
28,28,Cauliflowers and broccoli,Cauliflowers and broccoli,0.00955113755069109,0.0011220886923647454,0.09466191970663182,0.08082385197642743,0.00226515751848477,0.004294837030010575,0.007590588669789791,0.002336055588480426,0.003318465612379651,0.0030647520600075666,0.001078726723904962,0.0013607653779293665,0.016619749914872653,0.013101788342554882,0.012443145722599476,0.005696120999785357,0.002086530421846185,0.0007700677129365503,117.1
29,29,Quinoa,Quinoa,0.02675816900952153,0.0038008439761954816,0.0009878804591179162,5.474136347626037e-06,0.001999233028779666,0.006812469756959693,0.030440928121765375,0.001421352348320495,0.0008887091916083778,0.0010903148307569138,0.0028400033034726583,3.2111680584563497e-05,0.034242205741380184,0.02581247073505143,0.019385777858520605,0.008231734405633052,0.0016304323537720856,0.002408046660264691,65.01357466063348
30,30,Tomatoes,Tomatoes,0.0029971186731470156,0.0014946023913780424,0.03499417989578637,0.009326286538670618,0.0012483785746667125,0.0016497117452485054,0.007854652095771148,0.0015138761400169632,0.0028130201405343587,0.0027600590993973415,0.003361759524487008,0.0006736071181678748,0.006798762763610663,0.006281061252614242,0.005197626823383665,0.0067461953670294224,0.0009577280254067168,0.0008293736859710907,112.42794547224926
31,31,Potatoes,Potatoes,0.007913380837507164,0.0048763851243992015,0.03250024411378636,0.00016395773494297538,0.0014125655257468297,0.0013914127428073194,0.01070571338830666,0.00329334233276428,0.007086368102641348,0.0025445923151767285,0.0036923672866064163,0.000692999725979206,0.012559120218271503,0.012558030333652352,0.009531484718808414,0.014559362638348616,0.005652433862066145,0.0026227482931583646,113.1978417266187
32,32,Cassava,Cassava,0.003814803135322038,0.007737632986340271,0.029449790640845866,0.0018844795522285867,0.0008971968920777996,0.002516751420320594,0.005609375809137849,0.0005044434622051793,0.0022402762812836997,0.0018529680062235614,0.0015597958778452597,0.00021635646646897655,0.0043014306076860276,0.004508163950973489,0.0038728580852141047,0.0029374959253461053,0.0009524789942988151,0.0008327318568388978,104.82142857142857
33,33,Yams,Yams,0.009240990119109052,0.01611341005680924,0.01752934488218356,0.00019060125286460159,0.0027164658309017206,0.005396548105439573,0.0103360697685822,0.0024895356731224924,0.009014907773039097,0.0118364773004832,0.006523290935477957,0.0004403485930549988,0.011921820355004237,0.014358642866615326,0.0035976018972382114,0.004379307575596682,0.008899309532685872,0.0028999070383203705,126.84210526315789
34,34,Other melons (inc. cantaloupes),"Melons, other (inc.cantaloupes)",0.002553543477799763,0.003736396998036204,0.050331328970766635,0.011470190108083204,0.0017981372200650653,0.0025479361665046423,0.006072140177991566,0.0013571113685128318,0.004083912518502054,0.0016234616467970494,0.0020485471597990173,0.0009992716933556333,0.0037440462951879006,0.004991425579709315,0.004080964628910735,0.005031353638444507,0.003422070808878127,0.0014415367683108921,131.35586206896548
35,35,Apples,Apples,0.001467340657107438,0.008218318358698105,0.02525759738194054,0.0008841735779098242,0.00014846289153767217,0.0009412266915770107,0.006031994123612801,0.00033315618047680785,0.0015083819049066314,0.0029724005651833724,0.0009538317706212291,0.0003072974039797547,0.002132978257227309,0.005373826103911772,0.003228012556146942,0.0017191079572594075,0.0009185344994408117,0.0003899664942226175,136.51380739081748
37,37,Onions (inc. shallots); green,"Onions, shallots, green",0.002816015672622431,0.001885104769410124,0.0211024771116462,0.007973723212082557,0.001257955631225397,0.00307507769533162,0.008073940639880817,0.0024650295678344497,0.0016093764461477733,0.003161219538541772,0.0020584158511116188,0.00033545455734268525,0.005210835503985796,0.003181386289632789,0.005074784641276315,0.0014247761957110806,0.0016207050377016095,0.0020822597073957144,56.43433268858799
38,38,Nuts; nes,"Nuts, nes",0.019473260067411752,0.00808196581745702,0.00040810143900502164,5.12013397882313e-05,0.00099680065268598,0.005222990060186012,0.010608861938581371,0.00874277326495324,0.0012559066403328894,0.006188277585815757,0.014491229390882368,0.0006085448742552508,0.030285864531204458,0.011061111488041158,0.004242904242737114,0.0029594453406993444,0.0016717169034610904,0.006949765520571577,38.43011878868998
39,39,Nuts; nes,"Treenuts,Total",0.01747715624666719,0.007220290733503178,0.00036343852280988154,4.559105110426438e-05,0.0008879274988886991,0.004660661911443732,0.009487541469128835,0.007812753206290497,0.001118853732385131,0.005524214406571659,0.012979916651623609,0.000541990496895878,0.02729692186578995,0.009893806467243147,0.0037845673916060015,0.002638353835684919,0.0014895451835215895,0.006205925595152886,34.21848214285715
40,40,Cereals; nes,"Cereals, nes",0.017866546913417023,0.006661395526046769,0.0001664937851448675,3.3295211084224877e-06,0.0,0.006613004746233258,0.0683036848219793,0.007458236940693955,0.00029007437172814824,0.0024989305891508526,0.002845681431103609,3.323815850442547e-05,0.028021447406977183,0.017697215486018644,0.01277869865112986,0.005476204610923181,0.001179807876147007,0.0016463573782278178,38.97783534830167
41,41,Cereals; nes,"Cereals,Total",0.017866546913417023,0.006661395526046769,0.0001664937851448675,3.3295211084224877e-06,0.0,0.006613004746233258,0.0683036848219793,0.007458236940693955,0.00029007437172814824,0.0024989305891508526,0.002845681431103609,3.323815850442547e-05,0.028021447406977183,0.017697215486018644,0.01277869865112986,0.005476204610923181,0.001179807876147007,0.0016463573782278178,38.97783534830167
42,42,Papayas,Papayas,0.001329312610606369,0.0012457365618286063,0.03643964570534681,0.00462071597283477,0.0006274914276877782,0.0008599757746936896,0.00168672670827363,0.00023472773340465743,0.0007342153432791541,0.001125611290632423,0.0003961855875898012,0.00016775925325369015,0.00107890290718025,0.0010298646567391617,0.0013060010203846677,0.0009957064603164352,0.00018092511161420482,0.0005788475922129303,47.333333333333336
43,43,Grapes,Grapes,0.0031248460703359494,0.008932409442279311,0.014208773810841846,0.0010860941278064997,0.00020067233164429183,0.002892742023043397,0.008432361519902166,0.000702769090540945,0.0025557891631241576,0.006892200826895859,0.0070372745256705475,0.0001721509427694763,0.006819603243045254,0.007807233550608519,0.023202185396627606,0.0030769022474621695,0.0020032021049640612,0.004011144596874657,156.16429411764707
44,44,Barley,Barley,0.02264857490096512,0.012245501668319192,0.0006543213715836021,1.6910188724093443e-05,0.000708361563284249,0.005677153469190158,0.04614064470410048,0.008704396054814796,0.0014741351680979526,0.011487042499778591,0.013674016798254095,0.0004816516948552929,0.04285538785822726,0.026491492906446257,0.011842686819822238,0.031890817613195385,0.0029736737959630546,0.004366333107688169,78.90243902439025
45,45,Spinach,Spinach,0.008060547605452677,0.0011979917269157115,0.05318008724690175,0.05359569144583319,0.010631068887395817,0.014248017709843295,0.030770588735784615,0.004033097590421044,0.007275466677201517,0.006327508535384985,0.00305925121796187,0.0065075067075174775,0.009170485113674834,0.008895490791013311,0.021732650628567714,0.004824893220006197,0.0026346273856216224,0.004869743922233093,100.04985754985755
46,46,String beans,String beans,0.011893467122163588,0.005646933413474809,0.03630739437095203,0.005402328061036692,0.0060550451419080255,0.009360347759803147,0.015412910165023335,0.0062940976638287734,0.005131658970043308,0.008630449485430408,0.0014593857538996394,0.0014442408274870286,0.010024325923127311,0.008583978234924043,0.0075089769083194315,0.0033923337523706332,0.0015734019710007764,0.004895095289442369,106.5609756097561
47,47,Sorghum,Sorghum,0.01582662919157255,0.016600265290601917,0.0,9.480140394918275e-06,0.0010926592097767007,0.0016714082662560115,0.02223493193096181,0.0039447949970542505,0.0011251084269370058,0.007577575790836703,0.0041322011250931505,0.00012803791714573266,0.030960594977527775,0.010997357842897806,0.003535822271210908,0.007294901910312522,0.0031113341865305856,0.011660152809191358,38.0
48,48,Grapefruit,Grapefruit (inc. pomelos),0.006378637662259036,0.008131186138389217,0.12248418255962264,0.003679188090520252,0.001209773401391533,0.006467000433254521,0.012750324114608195,0.0016871343152923062,0.006113009397080787,0.006991731214212631,0.0035127150581427953,0.0010724937127496973,0.011332125095582863,0.01332349115431295,0.011233214221850828,0.006719135376493647,0.001990608132331556,0.0014239217133721136,246.03253012048188
49,49,Peaches and nectarines,Peaches and nectarines,0.004413137666860125,0.004327945974372378,0.039003760441545014,0.008507048756878098,0.0003032717384667584,0.0020181128001805567,0.00887572748201403,0.0015532804821765719,0.004134626000682559,0.0028130911981174866,0.0022889627033765,9.622413089639205e-05,0.008312775315615431,0.00616566078298838,0.008257893771733546,0.010340524558217866,0.0005179897570063833,0.0006824435432366691,150.24535796766742
51,51,Soyabeans,Soybeans,0.06298017558269299,0.006651091682472558,0.001680304773991779,0.001587094147514612,0.01876431447438944,0.01759255059216906,0.04424533863783371,0.027412531941868108,0.012898129502801272,0.016035886400314038,0.04529549249677042,0.00039279191753263096,0.06119970925354693,0.047326368813010986,0.02029104651632116,0.01147673890619296,0.009143081841692708,0.018855678871192865,64.32142857142857
52,52,Onions,"Onions, dry",0.002295963017075307,0.0012808928912540266,0.008827732607321703,0.00011249026351699767,0.000541714609054969,0.0026742842818490817,0.003309081938249032,0.0015288585188303514,0.0011595223182709494,0.0013360797652115623,0.00048749694947436455,0.00031878094456545564,0.005789318206885518,0.0024454511853162714,0.002571550756905663,0.0011835016467405587,0.0008904941403329697,0.0005329859830545512,56.15690335305719
54,54,Leeks; other alliaceous veg.,"Leeks, other alliaceous vegetables",0.011203649558142134,0.0056989631908795964,0.051329702702350856,0.031334344418892414,0.006256869095497908,0.013086335693646133,0.036290669326147,0.009824361866933263,0.0047133027563904155,0.004943702819641626,0.005560122146529479,0.0016180652511312286,0.019323296435601413,0.012061579200211944,0.017976528175957192,0.02336642200813818,0.00425893495195542,0.00723130225993422,152.8
55,55,Eggplants (aubergines),Eggplants (aubergines),0.003458912865185803,0.0019329645450831098,0.00974438257142123,0.0009699150753753812,0.0017247671525828941,0.0017647832680426484,0.004211800558739915,0.0013532115179114808,0.0024988513789535585,0.004299738180874639,0.0037053164512251746,0.0003011945604967292,0.006183831572808264,0.005434362813865959,0.009239343472036128,0.008416332648854202,0.0011241280973073667,0.000608421194786424,84.96764705882353
56,56,Oats,Oats,0.019143046460829028,0.009648394271473038,5.7191934813686524e-05,1.7696412363175417e-05,0.0010575895514718227,0.0029592002274619316,0.018101576427136945,0.006611347155144021,0.0016266039250642655,0.0029499209961660515,0.003242207540213606,0.000377635254506259,0.0284746409844487,0.026960059504817797,0.005766558378599722,0.004253547859709785,0.0004312948183634205,0.002332203387814945,47.540983606557376
57,57,Millet,Millet,0.017867133611776966,0.024085070116391754,0.0001976680159493036,7.494829259016505e-06,0.0035668865302899045,0.003929605741074233,0.02908498762669121,0.013568663659911781,0.002673112657803819,0.018148570385179377,0.05024968129211199,0.00039145632104427785,0.026435817658978875,0.019395779387167616,0.007879936045839194,0.011649369847702137,0.018700069922702463,0.018769038786552898,54.8
59,59,Pears,Pears,0.0014774172728198407,0.0028949961316915972,0.007369776301756029,0.0002387601377030153,0.00015922159280778252,0.001370318330091332,0.015332909095728592,0.0006500368485101729,0.001249217884895119,0.0019044476995248036,0.0008268591214475449,0.00014546032954706767,0.002695506521206779,0.003453233220569211,0.005176718791017804,0.001862738941264492,0.00020293004658417612,0.0001793908484459229,86.88219178082191
60,60,Mixed grain,"Grain, mixed",0.024571026531976414,0.028362625818825822,0.0,0.00012174828885099267,0.010269979184799839,0.0022191406972765886,0.020221658347849714,0.0289256652376761,0.008401196847763836,0.03438323360596121,0.04959035841070559,0.0004308298571390205,0.044662282292694096,0.03577772401078949,0.01476373781132544,0.030101288407334517,0.024952848942655415,0.034464815725662616,62.73446327683616
61,61,Mixed grain,"Coarse Grain, Total",0.024571026531976414,0.028362625818825822,0.0,0.00012174828885099267,0.010269979184799839,0.0022191406972765886,0.020221658347849714,0.0289256652376761,0.008401196847763836,0.03438323360596121,0.04959035841070559,0.0004308298571390205,0.044662282292694096,0.03577772401078949,0.01476373781132544,0.030101288407334517,0.024952848942655415,0.034464815725662616,62.73446327683616
62,62,Wheat,Wheat,0.019614391193125885,0.017698036794835007,0.00021009713843458597,1.8069531230745166e-06,0.0023211941859644413,0.0029930319381112694,0.01879415895480333,0.011486327086193824,0.003734376492558409,0.005123317662256798,0.008759169590979393,0.0002857199263970018,0.03327833821875456,0.021529768519835547,0.013144859944082436,0.02125650788812942,0.007317607797963339,0.008619473522015942,52.11708860759494
63,63,Cucumbers and gherkins,Cucumbers and gherkins,0.0017435494058307868,0.0008071996582544434,0.011901503272838967,0.0005679284901477191,0.0005588011828173554,0.0013712584169315927,0.0027400532318017368,0.0009648544480924822,0.0014478556905738198,0.0012983051070123925,0.0014321426468878818,0.0002828906517858369,0.004882195539864327,0.0025285012779555746,0.0029205583688912315,0.0012146155813459228,0.0004913798919045074,0.0005621670242362382,72.1045918367347
64,64,Groundnuts (Shelled Eq),"Groundnuts, with shell",0.026131002810904597,0.0026578619757049444,0.0009296831549256564,5.080714471763086e-05,0.00616651053202182,0.002474227549555428,0.010879343452755005,0.009201203046562403,0.003695753117369959,0.00830966402654852,0.027446896260492376,0.00022227925570508024,0.023878719431771778,0.029855944406728365,0.0074271370148651225,0.03850680754931118,0.007303533993078963,0.009212592950530701,32.57065217391305
65,65,Avocados,Avocados,0.004165213480985222,0.0008278687399474166,0.016578431351820955,0.004017935610262796,0.0025262816813415253,0.0019280968503448302,0.0063948747129176356,0.0022085583521768253,0.00649844430860107,0.004055648810005766,0.004049237490403355,0.00026970668771627855,0.02680236362098108,0.00610545936973888,0.01268376628057771,0.010124117930908474,0.00405432503886434,0.0014862439607773734,74.4
66,66,Beer,Hops,0.0016355462280956893,0.0004959707898331496,0.0,0.0,0.00041005528632667585,0.001184798262820411,0.0019436133950140146,0.0005020927510918057,0.0006681220248479326,0.0,0.0002486710160259037,0.000498856214862363,0.004463257697161896,0.0026355885550424407,0.006731246938241697,0.0034421445163464776,0.0013258944911910212,0.0005457583442794317,126.68888888888888
67,67,Lentils,Lentils,0.051089068985293556,0.013180703347378099,0.0012299071527120506,0.0002864043245981737,0.01615875009673133,0.006159119234120156,0.05333905576679654,0.016971393740172456,0.007328433888729673,0.013287237905021107,0.029378154246588354,0.0004539971181103653,0.043288107939187505,0.03522413647757711,0.021430354488288787,0.01406145086803833,0.007739251736339145,0.005391613965292465,72.06597222222223
68,68,Plums and sloes,Plums and sloes,0.0009687350835643914,0.0009869176479467225,0.010344735186107306,0.0019258588639218502,5.4983634768078925e-05,0.0009265335247872047,0.002948599055117527,9.259077353371372e-05,0.000551134649251746,0.00039223669033719444,0.00027834716161019075,5.8660165374607525e-06,0.0018420889176947294,0.0022681006571384,0.003637464856875924,0.0023219984514222278,9.810854932017095e-05,8.672427906614517e-05,37.32205882352942
69,69,Palm Oil,Oil palm fruit,0.0,0.0,0.0,0.09387409510009037,0.0,0.0,0.00029893689781469577,1.4492521243266448e-05,0.0,0.0,0.0,1.491595711066245e-06,0.0,4.988547589365968e-06,0.0,0.0,0.0,0.0,14.6
70,70,Figs,Figs,0.0016415301028028845,0.0017120052463706343,0.007576135664072376,0.000828860763342156,0.00017635898036909284,0.002703716277185927,0.0035974418681391108,0.0013137753511568442,0.001524253088705133,0.0016956048104203908,0.0014400984986828805,5.609876444229106e-05,0.002238179252524796,0.0029415356461770814,0.00418606251684686,0.001661906477259188,0.0009281809410207372,0.0005190371698176078,43.18452380952381
71,71,Pineapples,Pineapples,0.002420478949431435,0.007413493270731964,0.04666931456751159,0.0011953373174975412,0.001415738773344856,0.005634955001317182,0.0068014383404413755,0.0009385773307266534,0.003199959134667927,0.002792036720603187,0.006890379830531411,0.00035151891902720914,0.0025739945935915297,0.010881375666361392,0.0064882300093776655,0.003864765587286359,0.0028627946644746672,0.0012591861215299738,150.9336842105263
72,72,Berries; nes,Berries nes,0.0034719928761707645,0.006150682985273931,0.07280312321872617,0.0121884774839633,0.001909919318472392,0.005222261669867486,0.014179401246776647,0.004140555780344733,0.0028190604040512993,0.006765572344869094,0.0050325178493082325,0.0005425132026876005,0.00426933520103193,0.0038864716290753836,0.007933965709886278,0.004316869572226472,0.00149730020276439,0.002449009181667176,107.3701809491294
73,73,Coconuts - Incl Copra,Coconuts,0.009033103706219065,0.0035944591652810236,0.003428610829474344,6.324217096532756e-05,0.0019238599941472187,0.001844971801574366,0.0191508324094841,0.008370347091838634,0.004090310901945613,0.013092543125530895,0.020877475206871915,0.000980356784937559,0.01682645169864682,0.0068809668452822215,0.0033742299583009996,0.005279191956427122,0.0009461648612534708,0.002415983306682466,73.89448387096775
74,74,Peas,"Peas, green",0.0620608536007276,0.02595637853482134,0.0013964910394736808,0.0009809970668735468,0.008483751290023102,0.008204468785183572,0.04990213569225587,0.022578293610389006,0.011685344867916031,0.017651759303455992,0.02296111177960332,0.0007434901661996539,0.054212698793777006,0.042456055977247865,0.02609287898979374,0.02050434343476101,0.0016564724154328743,0.005125799942661629,92.44391971664699
75,75,Peas,"Peas, dry",0.0620608536007276,0.02595637853482134,0.0013964910394736808,0.0009809970668735468,0.008483751290023102,0.008204468785183572,0.04990213569225587,0.022578293610389006,0.011685344867916031,0.017651759303455992,0.02296111177960332,0.0007434901661996539,0.054212698793777006,0.042456055977247865,0.02609287898979374,0.02050434343476101,0.0016564724154328743,0.005125799942661629,92.44391971664699
76,76,Garlic,Garlic,0.0056322378509999944,0.003198186837520615,0.006833552632383658,5.988496011162676e-05,7.621248969688811e-05,0.0017112062696871488,0.003321619755097466,0.0026453964525688634,0.001626730008398362,0.000984243395590835,0.006827705758447172,0.00025271058582068716,0.010892311144249451,0.004724704536121118,0.002605880554162222,0.0012385835260876547,0.006615852465092885,0.0014279387630152275,32.33503787878787
77,77,Watermelons,Watermelons,0.0021031105705114194,0.002433889125342152,0.01309563484309641,0.007274376966440531,0.0002754774928308521,0.0011128271377866907,0.009447347677399538,0.0006707449326342043,0.0016595281044416836,0.0008218416508622629,0.0017991617469850722,0.00024406191395169564,0.008092603300357281,0.005201408139404346,0.0040921910777448126,0.001429410132228723,0.0014202795653067686,0.000885976968234338,119.81962616822432
